ID,DATE,ROE,RTN1M,PRCCD,CUM_DIV,QES_GSECTOR,FRTN1P
25338.01,5/31/2017,26.44828332,-0.080683943,34.41,0.5,25,-0.112176693
25340.01,5/31/2017,14.86854313,0.001221374,32.69,4.212484039,25,0.057509942
25356.01,5/31/2017,20.49529656,-0.019205515,59.75,0,35,0.068451883
25434.01,5/31/2017,50.24222628,0.061149884,63.61,3.845,25,-0.083320233
25880.01,5/31/2017,12.6454638,-0.005629363,44.16,4.98,35,0.063179348
26156.01,5/31/2017,9.661348493,0.004271223,18.81,6.3115,45,-0.11456672
26304.01,5/31/2017,113.2145775,0.034293553,30.16,0.6,45,0.056034483
26590.01,5/31/2017,22.60748079,0.002887392,62.45,0.28,20,0.014411529
27786.01,5/31/2017,-558.961474,-0.047080979,5.06,5.2071,10,-0.017786561
27845.01,5/31/2017,-4.455663925,-0.084736778,223.75,1.4,35,0.086435754
27914.01,5/31/2017,14.02691265,0.039799436,232.26,20.295,35,0.037716352
27928.01,5/31/2017,127.2089762,0.120458891,140.64,5.26,45,-0.055674061
27965.01,5/31/2017,7.269686924,0.098496586,83.3,16.0535,45,-0.073469388
28034.01,5/31/2017,12.37307841,0.046022354,143.19,25.85,40,0.020252811
28119.01,5/31/2017,14.38418891,-0.014595312,22.28,23.25996667,60,0.057450628
28180.01,5/31/2017,58.36787471,0.001572197,242.08,0,25,-0.096414408
28191.01,5/31/2017,7.707242782,0.020754543,110.18,13.135,25,-0.008622254
28192.01,5/31/2017,NA,0.010275229,27.47,0.21,20,-0.175464143
28338.01,5/31/2017,6.036651096,-0.14727955,9.09,57.41085763,10,-0.094609461
28349.01,5/31/2017,11.45869255,0.059386503,86.34,21.47525,40,0.02860783
28477.01,5/31/2017,12.50492436,0.028664143,37.89,2.5,45,-0.085246767
28733.01,5/31/2017,8.484422356,0.004010489,65.09,49.5565,60,0.019108926
28742.01,5/31/2017,5.382640552,-0.003271792,42.51,3.708125,25,-0.003528582
28930.02,5/31/2017,104.8104131,0.129734254,107.65,8.944309649,25,-0.068183929
29028.01,5/31/2017,23.40765057,0.056617564,180.43,31.76,30,-0.113617469
29099.01,5/31/2017,3.938712445,-0.03338057,60.86,46.5083,60,0.029247453
29127.01,5/31/2017,-36.20183468,0.042983871,129.33,0,35,-0.026443981
29150.01,5/31/2017,16.36494306,-0.173093777,18.87,0,25,-0.017488076
29155.01,5/31/2017,NA,NA,25.59,0,NA,0.040640875
29173.01,5/31/2017,-39.62019853,-0.061542907,32.48,0,10,-0.123768473
29389.01,5/31/2017,41.7036833,-0.074787972,154.25,84.2244,60,0.048687196
29392.01,5/31/2017,20.55858153,-0.003235038,80.11,23.65,15,0.05479965
29649.01,5/31/2017,4.522395902,0.023391226,101.94,58.221,60,0.03374534
29733.01,5/31/2017,10.30618083,0.007403419,224.1,24.03,15,-0.006782686
29736.01,5/31/2017,30.19576239,-0.097394137,55.15,4.005,25,-0.017044424
29751.01,5/31/2017,8.798002483,0.03848615,113.6,11.055,15,-0.068133803
29804.02,5/31/2017,11.34079411,-0.021413276,31.7,11.11702,40,0.110094637
29819.01,5/31/2017,102.8372093,-0.066903794,55.09,0,35,0.092212743
29830.01,5/31/2017,2.339006573,0.013121419,54.42,12.88406364,15,0.041161338
29868.01,5/31/2017,3.753745233,-0.101283439,57.41,57.22,60,0.011322069
29875.01,5/31/2017,10.30996392,0.001151712,191.24,73.2979,60,0.012288224
29984.01,5/31/2017,6.998155263,0.014243974,55.54,65.0819086,60,0.063737847
30293.01,5/31/2017,8.536588842,0.036051294,256.92,79.8003,60,0.008173751
30490.01,5/31/2017,25.37392107,-0.001614764,42.92,49.26,60,0.001164958
30822.01,5/31/2017,5.022763209,-0.062546753,54.93,33.91705,60,0.008401602
30923.01,5/31/2017,9.170164973,-0.036926148,28.95,0,10,-0.06044905
30990.01,5/31/2017,7.483280238,-0.052102489,76.92,10.03583333,40,0.074102964
31587.01,5/31/2017,17.64117431,-0.037770898,77.7,0,25,-0.1001287
31673.01,5/31/2017,67.52719682,0.116923263,91.77,7.9737,35,0.030075188
31774.01,5/31/2017,NA,NA,NA,0,NA,NA
31846.01,5/31/2017,25.88988343,0.038537896,88.93,24.35003333,25,0.016979647
31887.01,5/31/2017,20.02206886,0.036419037,71.1,5.32,35,0.095218003
32106.01,5/31/2017,NA,NA,NA,0,NA,NA
32154.01,5/31/2017,NA,NA,NA,0,NA,NA
60900.01,5/31/2017,39.67580878,0.013348165,63.77,13,25,-0.015838168
61388.01,5/31/2017,14.23491906,0.022250629,254.65,31.5,40,-0.000235618
61483.01,5/31/2017,28.08979704,-0.040822235,66.26,0,35,-0.022638092
61494.01,5/31/2017,20.46955333,0.059735023,91.985,0,35,-0.005163885
61567.01,5/31/2017,30.20138749,0.083734802,94.14,8.46625,30,0.019545358
61574.01,5/31/2017,24.44542286,0.037965906,179.62,0,35,0.023494043
61591.01,5/31/2017,17.54265035,0.008217131,40.49,2.74,45,-0.010866881
61676.01,5/31/2017,22.43720488,0.009663609,82.54,18.5936,45,-0.035861401
61739.01,5/31/2017,5.505861919,0.018681995,49.39,19.89,40,0.064385503
62263.01,5/31/2017,5.625491665,-0.255034577,98.03,0,35,0.241150668
62374.01,5/31/2017,8.086958144,-0.007672634,34.92,17.3383,60,-0.000286369
62634.01,5/31/2017,-0.03734158,0.035177947,50.32,0,45,0.082670906
62689.05,5/31/2017,12.55900382,0.030285526,124.85,22.01064144,40,0.019223068
63080.01,5/31/2017,12.37721539,0.139134355,126.33,0,45,-0.036808359
63501.01,5/31/2017,9.013337752,-0.006316394,34.61,0,40,0.098815371
63527.01,5/31/2017,6.788403918,-0.048964876,81.77,0,20,-0.066650361
63645.01,5/31/2017,-76.13835296,0.129391602,13.18,1.5,35,-0.152503794
63892.01,5/31/2017,-15.8749959,-0.046409807,32.67,15.5775,10,0.009794919
64166.01,5/31/2017,16.15277926,0.023524984,108.77,10.155,35,0.02197297
64410.01,5/31/2017,21.15590675,0.080481513,62.83,0,25,0.003660672
64768.01,5/31/2017,15.80703419,0.04892273,994.62,0,25,-0.02676399
64821.01,5/31/2017,-0.253038194,0.034213792,116.68,46.1975,60,0.039852588
64853.01,5/31/2017,-0.319739296,0.136131759,77.95,0,45,-0.187684413
64891.01,5/31/2017,-2.678715943,-0.145126718,67.8,11.95,25,0.095870206
64925.01,5/31/2017,5.933667369,-0.0444987,121.32,68.5649,60,0.020194527
65290.01,5/31/2017,3.08110607,-0.043276515,101.03,35,60,0.054884688
65417.01,5/31/2017,5.36E+12,0.104790875,72.64,37.255,25,0.015418502
65609.01,5/31/2017,42.89346372,-0.070158511,67.01,15.08,20,0.024921653
65772.01,5/31/2017,80.9852275,0.134511689,582.81,0,35,0.009831678
65886.01,5/31/2017,18.52457416,-0.01148614,153.85,0.4,40,0.078063048
65967.01,5/31/2017,4.095404873,-0.027945888,54.61,0,35,0.147592016
66065.01,5/31/2017,37.32394366,-0.001377663,108.73,0,20,0.036604433
66368.01,5/31/2017,2.25E+12,0.004680187,90.16,5.75,45,0.031055901
66446.01,5/31/2017,7.091840361,-0.138764045,30.66,0,20,0.073711676
100873.03,5/31/2017,10.73991031,-0.04219097,38.48,4.62,20,0.004677755
104432.01,5/31/2017,14.94880272,-0.089799636,49.97,0,25,0.086451871
105365.01,5/31/2017,14.55856074,0.028860482,131.19,8.35,60,0.013491882
110179.01,5/31/2017,6.967189933,0.039393466,66.49,42.4726,60,0.056625056
110685.01,5/31/2017,14.62498619,-0.002532839,168.59,25.0417,20,-0.00895664
111864.01,5/31/2017,16.68291171,0.111184756,66.91,0.15,45,-0.007622179
112168.01,5/31/2017,8.326923201,0.004897314,63.61,10.42006667,20,0.006917151
113490.01,5/31/2017,5.848165712,0.07350301,101.65,9.7699,60,-0.005115593
114524.01,5/31/2017,91.59217061,0.029720805,34.3,41.46,45,0.018075802
114628.01,5/31/2017,9.812177098,-0.057104736,211.26,25.4567,40,0.05036448
117768.01,5/31/2017,38.41266738,0.354932483,144.35,1.885,45,0.001454797
118122.04,5/31/2017,44.94177584,0.10325,87.97,4.42,25,-0.003637604
119314.01,5/31/2017,23.80997325,0.003834389,1877.09,0,25,-0.003500099
120877.01,5/31/2017,16.45522108,0.044579062,67.25,15.534375,30,-0.02527881
121077.01,5/31/2017,31.58304649,0.005729984,128.13,0,45,-0.008350894
121382.01,5/31/2017,3.01E+11,0.08589391,138.18,0,60,-0.023737154
121718.01,5/31/2017,12.79451394,-0.038235294,29.33,1.2,45,-0.049437436
122841.01,5/31/2017,19.39184322,0.014497678,89.57,0,45,0.068996316
124434.01,5/31/2017,11.75818465,0.068511749,409.24,63.52,40,0.03829049
125595.01,5/31/2017,10.15575751,-0.23308393,47.15,0,45,0.056415695
126136.03,5/31/2017,16.47058824,0.00409717,345.55,0,25,-0.025177254
126296.02,5/31/2017,5.371015554,0.054612006,143.78,35.63,25,0.035957713
126554.01,5/31/2017,13.89554384,0.081362007,60.34,19.7494,35,-0.014882333
128978.01,5/31/2017,27.30514218,0.035790327,102.16,16.3025,15,0.09651527
133366.01,5/31/2017,25.64182659,0.047042766,115.07,0,35,0.027548449
133768.01,5/31/2017,-0.83885827,-0.018857033,50.59,13.035,40,0.085985373
135484.01,5/31/2017,-5.171222738,-0.291891892,19.64999902,169.0499915,50,-0.083969466
135990.03,5/31/2017,-22.41209978,-0.036592681,16.06,2.045,55,0.072229141
136725.01,5/31/2017,15.43580957,0.089462463,304.8933333,0,35,0.022619933
138205.01,5/31/2017,33.45018,-0.050586157,177.36,0,35,-0.02165088
138743.01,5/31/2017,5.450460997,0.054333857,441.01,36.2788,60,-0.026870139
139665.01,5/31/2017,2.18E+12,0.007888041,118.45,9.26,40,0.02726889
140541.01,5/31/2017,19.36635431,0.192823955,46.21,8.4,25,0.031757195
140760.01,5/31/2017,47.48904195,0.004706084,117.42,16.22,15,0.008005451
141384.01,5/31/2017,23.71336424,0.086175943,145.2,0,35,0.033884298
141459.01,5/31/2017,19.53338462,0.004051708,52.04,16.601,25,-0.009607994
141913.01,5/31/2017,12.83348212,0.12404908,91.61,0.64,45,-0.013936252
142953.01,5/31/2017,6.546000188,0.057421698,46.59,28.2067,30,-0.068898905
143356.01,5/31/2017,10.04874391,-0.017308766,104.85,20.525,40,0.031378159
143357.01,5/31/2017,55.79145297,0.026556701,124.47,15.085,45,-0.006346911
143974.01,5/31/2017,27.53916739,-0.046670349,241.13,1.56,45,0.064529507
144009.01,5/31/2017,8.690106035,0.100577948,146.63,36.6884106,40,-0.004364728
144066.01,5/31/2017,35.74033552,0.058345428,109.05,13.61,20,-0.036405319
144559.01,5/31/2017,5.063575895,-0.013325608,119.21,4.48,35,0.079104102
145046.01,5/31/2017,11.5348586,0.017578125,182.35,11.15,35,0.035261859
145552.01,5/31/2017,17.4569766,-0.035842294,72.63,0,35,0.099821011
145701.01,5/31/2017,13.68701452,-0.031706942,62.91,12.4,40,0.025751073
145977.01,5/31/2017,15.20480431,-0.049099836,133.63,2.7,25,-0.127067275
146017.01,5/31/2017,19.33017378,-0.074795547,162.91,16.34,20,0.247805537
147579.01,5/31/2017,13.75592314,0.049694239,163.07,0,25,-0.083767707
148349.01,5/31/2017,2.95E+12,0.072834961,268.08,91.5,20,0.002946882
149070.01,5/31/2017,7.65959528,0.005572702,117.29,29.956,40,0.073407793
149318.01,5/31/2017,235.3746166,0.026048285,128.7,59.75,25,0.042113442
149337.01,5/31/2017,2.627049552,-0.011542957,67.65,3.92,40,0.062379897
150699.01,5/31/2017,-4.418445126,-0.074701281,107.56,5.35,10,-0.125976199
150937.01,5/31/2017,43.54066986,0.032954007,43.57,12.39,45,-0.096167087
155394.02,5/31/2017,14.78463793,0.001590331,31.49,0,25,0.046363925
157057.01,5/31/2017,11.33909073,0.012956298,97.98,11.11,40,0.058277199
157855.01,5/31/2017,2.106151198,0.034387261,89.64,0,45,-0.033913432
160225.01,5/31/2017,71.19019241,0.055942253,122.88,2.898,45,-0.01163737
160329.01,5/31/2017,15.95962478,0.058178427,987.09,569.85,45,-0.058160857
160329.03,5/31/2017,15.95962478,0.057299714,964.86,0,45,-0.058174243
160479.01,5/31/2017,15.99655448,0.027044942,77.47,15.4915,60,0.016909772
160991.01,5/31/2017,9.392728094,0.034395239,118.19,28.0829,60,-0.036466706
162129.01,5/31/2017,0.45029316,-0.152214365,22.63,7.275,15,0.008837826
162906.01,5/31/2017,3.260446948,0.05016033,45.85,0,20,-0.039476554
163610.01,5/31/2017,10.3418971,-0.003476821,60.19,2.11,40,0.098521349
163946.01,5/31/2017,-3.934112802,0.01758324,26.9,5.236,15,0.039405204
164296.01,5/31/2017,22.0380486,-0.052894925,26.5,57.351,25,-0.025283019
164296.03,5/31/2017,22.0380486,-0.050018389,25.83,0,25,-0.024003097
164708.01,5/31/2017,18.4119208,-0.055818648,120.79,16.8,40,0.053812402
165052.01,5/31/2017,12.73421098,-0.094945678,19.16,41.61,25,0.135699374
165052.03,5/31/2017,12.73421098,-0.06256572,17.83,0,25,0.130678632
165675.01,5/31/2017,29.93345433,-0.183333333,34.79,7.82,25,-0.02931877
165914.01,5/31/2017,5.409482655,-0.000481595,477.35,0,25,-0.128312559
165993.01,5/31/2017,7.001942675,0.017176025,85.87,22.76,45,-0.002096192
170617.01,5/31/2017,22.32622906,-0.006559097,151.46,0,45,-0.003169154
170841.01,5/31/2017,7.590793697,-0.034565108,76.11,9.6275,10,0.086453817
174729.01,5/31/2017,78.63554758,0.06100491,100.99,9.8,25,-0.005743143
175263.01,5/31/2017,19.86909974,-0.047571357,19.02,3.57,45,0.010778128
175319.01,5/31/2017,42.38250584,-0.046309033,20.65,1.59,25,0.121549637
175404.01,5/31/2017,-9.653221851,0.30321489,38.51,0,45,0.035575175
176282.01,5/31/2017,9.201623816,-0.04787347,40.68,12.2966,10,0
177267.02,5/31/2017,23.4294246,0.033246415,78.85,9.08,45,-0.002155992
177376.02,5/31/2017,21.08151164,-0.047926416,58.7,5.6,40,0.059454855
177884.01,5/31/2017,2.85658105,0.011166055,126.78,0,10,-0.041410317
178310.01,5/31/2017,18.57142857,-0.061294766,27.26,0,45,0.081804842
178704.01,5/31/2017,29.80230557,0.076336417,304.84,1,25,-0.057407164
179437.01,5/31/2017,9.330865881,-0.005000633,78.18,9.825,55,-0.002941929
179534.01,5/31/2017,15.82628019,0.045310103,95.23,2.89125,45,-0.015226294
179621.01,5/31/2017,3.65E+13,0.083672546,119.8,28.94,30,-0.010934891
179700.01,5/31/2017,39.00857077,0.021236796,92.81,11.4,30,-0.012067665
180167.01,5/31/2017,37.25483348,-0.096195652,66.22,5.525,25,0.031561462
180405.01,5/31/2017,11.97416652,0.111574953,58.58,1.675,45,-0.017241379
180652.01,5/31/2017,33.32111872,-0.022713544,80.89,0,20,0.043021387
180711.01,5/31/2017,-14.05791651,0.082053136,239.48,8.37,45,-0.022590613
180833.01,5/31/2017,2.95E+12,0.007549296,89.42,10.4125,30,0.006486245
184500.01,5/31/2017,52.54375501,0.047907089,86.37,6.21,40,0.058237814
186989.01,5/31/2017,6.981292943,0.030279198,52.04,5.735,10,0.005572636
188255.01,5/31/2017,17.80435144,-0.000631712,63.1,2.34,20,0.033914422
189491.01,5/31/2017,11.6522955,0.019485581,52.14,3.0264,20,0.063099348
198058.01,5/31/2017,42.25214975,-0.096405229,33.18,0,25,0.092525618
199356.01,5/31/2017,7.137954701,-0.143460854,38.51,0,25,-0.008049857
260774.01,5/31/2017,21.69507669,-0.037793103,34.88,0,60,0.043577982
294524.01,5/31/2017,57.27840595,-0.035226456,80.52,21.17,15,0.05923994
316056.01,5/31/2017,330.0479124,0.011969112,78.63,1.36,20,0.033702149
1045.04,6/30/2017,46.92144374,0.039454658,50.32,1.2,20,0.002384738
1075.01,6/30/2017,9.950650255,-0.036106395,85.16,56.885,55,0.02612729
1078.01,6/30/2017,6.716932664,0.064607972,48.61,63.060625,35,0.017177535
1161.01,6/30/2017,-23050,0.115281501,12.48,0.005,45,0.090544872
1177.01,6/30/2017,6.674950764,0.048115422,151.83,23.6225,35,0.019627215
1209.01,6/30/2017,18.15976857,-0.000347078,143.06,51.10875,15,-0.006360967
1230.01,6/30/2017,27.29314863,0.031131534,89.76,3.5925,20,-0.050467914
1300.01,6/30/2017,26.08718557,0.002255809,133.29,30.6188,20,0.0212319
1327.01,6/30/2017,25.60584636,-0.098468477,95.95,2.803333333,45,0.092965086
1380.01,6/30/2017,-32.6961547,-0.038570495,43.87,12.48333333,10,0.015272396
1440.01,6/30/2017,4.028874735,-0.032181666,69.47,70.95,55,0.015402332
1447.01,6/30/2017,25.35094963,0.094879127,84.24,24.54333333,40,0.015550807
1449.01,6/30/2017,13.19717203,0.030512072,77.68,16.88831436,40,0.026647786
1487.01,6/30/2017,1.326406014,-0.012415527,62.52,101.0030407,40,0.046865003
1598.01,6/30/2017,15.87783643,-0.005899705,60.57,4.563185185,20,0.016674922
1602.01,6/30/2017,27.2369647,0.109443442,172.23,15.78025,35,0.013238112
1632.01,6/30/2017,16.25582342,-0.087569963,77.8,13.5905,45,0.015552699
1678.01,6/30/2017,-10.111699,0.025021386,47.93,11.57961039,10,0.037554767
1690.01,6/30/2017,35.08825775,-0.05721393,144.02,9.884285714,45,0.032703791
1704.01,6/30/2017,35.57051498,-0.099607672,41.31,3.7,45,0.072621641
1722.01,6/30/2017,7.966719854,-0.004810005,41.38,11.12267974,30,0.019333011
1878.01,6/30/2017,-46.23491416,-0.097969044,100.82,1.1025,45,0.098889109
1891.01,6/30/2017,43.6238515,0.006447201,102.46,37.82095,45,0.160550459
1913.01,6/30/2017,36.30499154,0.054118206,88.37,30.4025,15,0.051601222
1976.01,6/30/2017,-12.94687318,-0.011604714,54.51,18.23,10,0.069528527
1988.01,6/30/2017,19.28242717,0.03202934,42.21,3.51875,15,-0.007344231
2019.01,6/30/2017,9.403611068,0.082767402,51.02,17.56330507,40,0.044100353
2044.01,6/30/2017,37.90569895,0.02823407,316.11,15.05,35,0.015026415
2086.01,6/30/2017,21.60396617,0.020738493,60.54,60.7955,35,-0.00099108
2111.01,6/30/2017,17.74956099,0.034931036,195.11,26.11225,35,0.032238225
2136.01,6/30/2017,60.80622821,-0.04245283,44.66,54.3346,50,0.096674877
2176.02,6/30/2017,8.407188442,0.024745886,169.37,0,40,0.033063707
2184.01,6/30/2017,25.7290635,-0.028961105,57.33,9.713333333,25,0.017617303
2269.01,6/30/2017,2.10E+12,0.173700075,30.91,13.306875,25,-0.013264316
2285.01,6/30/2017,140.9678306,0.053935938,197.75,38.00037037,20,0.226093552
2312.01,6/30/2017,32.38588199,0.030974403,47.93,7.336111111,20,-0.055914876
2403.01,6/30/2017,31.37369601,0.032808156,55.72,33.70725,35,0.028176597
2435.01,6/30/2017,51.44175317,-0.060972089,48.6,11.12564185,30,0.016460905
2547.01,6/30/2017,14.91599084,0.038206289,167.39,7.728922222,35,0.036860027
2574.01,6/30/2017,14.72476672,0.007199557,54.56,7.89,20,-0.095674487
2663.01,6/30/2017,32.5008325,-0.095403296,52.15,26.5703625,30,0.019750719
2710.02,6/30/2017,23.94413918,0.060082079,193.73,3.36,30,-0.001961493
2751.01,6/30/2017,20.67487949,0.055086822,77.92,22.14980449,35,-0.008470226
2817.01,6/30/2017,-0.975158374,0.019254482,107.46,31.44525,20,0.06765308
2884.01,6/30/2017,4.0278233,-0.021242485,23.88,27.30820782,50,-0.025544389
2968.01,6/30/2017,10.22833489,0.112598904,91.4,33.75633333,40,0.009846827
2991.01,6/30/2017,1.979321908,0.008214148,104.33,59.99,10,0.046582958
3026.01,6/30/2017,23.86843618,0.004258614,51.88,5.026069444,30,0.028334618
3062.01,6/30/2017,25.22398046,0.001271052,126.04,10.95016667,20,0.069898445
3121.01,6/30/2017,284.6153846,-0.018345244,133.24,38.4425,30,0.008180727
3144.01,6/30/2017,25.48178997,-0.005498131,44.85,16.67447917,30,0.022073579
3170.01,6/30/2017,1.31E+13,-0.029203772,74.13,17.9685,30,-0.020639417
3221.01,6/30/2017,23.39461308,0.015583225,132.95,21.36925926,40,0.041970666
3226.01,6/30/2017,17.19079091,-0.062664908,38.92,19.722907,25,0.039311408
3231.01,6/30/2017,8.061995311,0.072053676,73.24,34.86648148,40,-0.012697979
3243.01,6/30/2017,6.964283727,0.104724149,66.88,155.484107,40,0.02347488
3310.01,6/30/2017,14.34786633,0.084985836,34.47,7.583148148,45,-0.099506818
3336.01,6/30/2017,-4.527960154,-0.007997936,76.72,45.3917,45,0.021637122
3362.01,6/30/2017,13.58766658,-0.072132849,35.76,31.73873704,30,-0.036563199
3413.01,6/30/2017,9.668578945,-0.023795144,80.82,69.94,55,0.025241277
3439.01,6/30/2017,14.22867514,-0.024467412,46.25,22.345,55,-0.000216216
3504.01,6/30/2017,12.14265942,0.094491429,239.42,1.315030003,35,0.018711887
3505.01,6/30/2017,21.71818805,-0.089144425,86.34,22.6185,30,0.030576789
3532.01,6/30/2017,22.53482878,0.032646048,30.05,8.906666667,45,-0.030282862
3650.01,6/30/2017,20.47708389,0.028662016,162.22,26.03,20,0.035014178
3735.01,6/30/2017,8.759030589,-0.004826937,84.39,27.306875,35,-0.034364261
3813.01,6/30/2017,22.85236303,-0.051858568,52.29,18.14783333,25,0.083763626
3835.01,6/30/2017,26.31645523,0.014127062,123.59,26.55866667,20,0.037948054
3851.03,6/30/2017,34.83597701,0.093832689,53.74,1.95,20,-0.081503536
3897.01,6/30/2017,10.80135564,-0.026524836,105.79,70.6725,55,0.012004915
3980.01,6/30/2017,20.19606815,-0.015656846,106.25,11.13006667,25,0.041976471
4016.02,6/30/2017,22.91317737,-0.017713585,72.09,2.14,25,0.04619226
4029.01,6/30/2017,15.4720452,-0.051256655,76.63,49.71833333,55,0.007177346
4058.01,6/30/2017,15.63025023,-0.028225318,80.22,37.25375,20,0.047120419
4060.01,6/30/2017,18.88714147,0.025338928,63.07,36.03666667,15,0.0258443
4066.01,6/30/2017,45.87493242,-0.003225036,82.9,19.01625,25,-0.050180941
4087.01,6/30/2017,25.78937046,0.022681196,80.71,44.35833333,15,0.023293272
4093.01,6/30/2017,6.432213038,-0.024393091,83.59,139.0923012,55,0.018303625
4094.01,6/30/2017,4.67E+11,0.032852641,108.15,206.771,20,0.024133148
4108.01,6/30/2017,7.451099457,-0.038762887,46.43,7.29637037,20,-0.114150334
4145.01,6/30/2017,9.851006482,0.080558199,68.14,8.3,35,-0.032873496
4199.01,6/30/2017,12.9524062,0.005815456,77.83,26.88344167,20,0.005396377
4213.01,6/30/2017,18.23342628,0.002107799,132.75,13.345,15,-0.008135593
4321.01,6/30/2017,22.17559504,0.008457375,59.62,27.90416667,20,-0.000167729
4423.01,6/30/2017,21.61405446,0.004532164,137.42,31.08208333,20,0.058361228
4430.01,6/30/2017,0.364104203,0.060068753,58.59,13.5975,10,0.087216249
4494.01,6/30/2017,24.22735439,0.058074185,56.48,6.4075,20,0.042492918
4503.01,6/30/2017,6.093999544,0.002857143,80.73,40.3875,10,-0.008547009
4510.01,6/30/2017,12.07802527,-0.028592278,73.05,11.89107901,15,0.045585216
4517.01,6/30/2017,16.27479718,-0.009261878,140.13,51.49,55,0.042531935
4598.01,6/30/2017,20.31107045,0.123761865,217.33,8.72,20,-0.042792067
4605.01,6/30/2017,12.33304457,0.037722014,126.39,68.3801,60,0.049370995
4611.02,6/30/2017,13.20116618,0.005,23.24,9.7175,25,0.021944923
4640.01,6/30/2017,9.58195751,0.099410278,25.96,16.80896154,40,0.028505393
4674.01,6/30/2017,7.037125463,0.062861272,14.64,17.99532849,40,-0.00273224
4699.01,6/30/2017,8.362012989,0.035022688,161.95,41.76,40,0.007409694
4723.01,6/30/2017,12.72612137,0.025741796,51.92,19.24940303,40,0.016563945
4818.01,6/30/2017,8.992358798,0.020508248,45.78,17.11875,20,-0.05133246
4839.01,6/30/2017,12.952078,0.006294964,11.19,30.70583524,25,0.016085791
4885.01,6/30/2017,14.49900478,0.076573343,44.79,9.586681481,40,-0.000223264
4973.01,6/30/2017,12.38834423,0.009166226,57.25,22.89875,40,0.026899563
4988.01,6/30/2017,18.20298781,-0.034258635,14.41,39.6967,25,0.029146426
4990.01,6/30/2017,25.39915581,-0.012444444,21.99,7.956412963,25,0.083674397
5046.01,6/30/2017,28.50695404,-0.025338253,198.1,36.40375,20,-0.004694599
5047.01,6/30/2017,11.14119879,-0.004747991,27.01,17.71506667,20,-0.051832655
5071.01,6/30/2017,35.19323072,-0.023616496,55.4,26.5070625,30,0.013537906
5073.19,6/30/2017,23.58823669,0.040671972,34.93,4.86,25,0.03006012
5125.01,6/30/2017,21.65599273,0.008799395,92.76,39.94254321,25,-0.084411384
5234.01,6/30/2017,28.51020638,0.085040348,34.96,16.85,25,-0.095823799
5256.01,6/30/2017,29.30842493,0.04788716,180.53,43.1325,20,-0.076386196
5439.01,6/30/2017,-27.12584693,-0.050896216,42.71,12.5124,10,-0.006321705
5492.01,6/30/2017,19.78159126,-0.02746077,109.08,23.112,45,0.049413275
5518.01,6/30/2017,31.46220281,0.059376781,111.51,16.90900741,25,-0.045377096
5543.01,6/30/2017,8.235816391,0.0318445,74.85,78.8154,60,-0.019505678
5568.04,6/30/2017,5.869760153,-0.071149675,85.64,5.25,30,0.021251752
5581.01,6/30/2017,-3.805825101,0.031902773,54.34,19.67685,10,-0.068457858
5597.01,6/30/2017,62.39130864,-0.068534745,107.37,27.01616667,30,-0.019185992
5606.01,6/30/2017,1.26E+13,-0.061156716,17.48,39.55945,45,0.092677346
5643.04,6/30/2017,2.186440678,-0.06950504,61.85,27.29100001,25,0.010994341
5680.01,6/30/2017,153.4040755,-0.000716566,153.4,18.83949491,25,-0.024771838
5709.01,6/30/2017,20.28090781,0.014272971,34.11,4.93625,30,0.006742891
5742.01,6/30/2017,13.58185233,-0.042991961,27.38,39.8575,55,0.029583638
5783.01,6/30/2017,32.02858224,0.070274069,91.38,7.565833333,20,-0.00733202
5786.01,6/30/2017,8.857741035,0.084529506,13.52,13.96072358,40,-0.019970414
5878.01,6/30/2017,44.33435227,0.018977482,143.25,22.7840625,20,-0.017731239
5959.01,6/30/2017,23.15856321,0.024441964,91.39,29.7058,20,-0.038406828
6008.01,6/30/2017,17.4049113,-0.065632789,33.74,9.5470875,45,0.051274452
6066.01,6/30/2017,70.69539249,0.00786215,153.83,53.205,45,-0.059546252
6078.01,6/30/2017,24.93344955,-0.016317354,135,35.10333333,15,-0.013481481
6104.01,6/30/2017,18.79535559,0.070537065,56.61,32.4812,15,-0.028793499
6136.01,6/30/2017,31.92805224,-0.006016847,24.6,6.228333333,25,-0.121544715
6216.01,6/30/2017,4.846911904,0.037581076,54.39,0.3,20,-0.030704174
6266.01,6/30/2017,23.31741637,0.031500975,132.29,35.9159375,35,0.003250435
6268.01,6/30/2017,-2.362328401,0.044300766,43.36,16.77111693,20,-0.101706642
6304.01,6/30/2017,141.495475,-0.120096154,91.51,31.4,45,0.0122391
6310.04,6/30/2017,2.427177551,0.021321962,19.16,8.02,10,0.072807933
6335.01,6/30/2017,12.02197191,0.102731092,104.65,190.3583333,20,-0.013951266
6375.01,6/30/2017,38.48425197,-0.029888268,69.46,34.0065,30,-0.021019292
6435.01,6/30/2017,2845.859873,0.002697911,129.11,59.0653,30,-0.046084734
6502.01,6/30/2017,23.08261771,-0.21692411,23.32,9.6938125,30,0.051457976
6565.01,6/30/2017,23.21321773,-0.085647999,141.43,3.87,45,0.127483561
6649.01,6/30/2017,33.05196879,0.016724337,52.53,17.97333333,25,-0.082809823
6669.01,6/30/2017,11.59592498,0.03917365,53.32,20.20833333,25,-0.015753938
6682.01,6/30/2017,6.725608968,0.075133251,26.16,8.582666667,40,-0.004969419
6730.01,6/30/2017,15.25384712,0.034309413,82.3,37.5150625,35,0.004374241
